,no,s,n,marketCap,price,change,revenue,url
2173,2174,sha/600791,"BEH-Property Co.,Ltd.",1870394400.0,4.14,-0.72,5311857681.0,quote/sha/600791
2174,2175,sha/688092,"Hangzhou IECHO Science&Technology Co., Ltd.",1868313107.0,22.79,-2.73,450935900.0,quote/sha/688092
2175,2176,sha/603335,Guangdong Dcenti Auto-Parts Stock Limited Company,1858147564.0,4.32,-3.14,1110805335.0,quote/sha/603335
2176,2177,sha/603356,"Xuancheng Valin Precision Technology Co., Ltd.",1854425232.0,14.28,-2.72,1266274212.0,quote/sha/603356
2177,2178,sha/603789,"Thinker Agricultural Machinery Co., Ltd.",1850733000.0,7.13,-2.33,323512879.0,quote/sha/603789
2178,2179,sha/600448,"Huafang Co.,Ltd",1832775216.0,2.9,-0.34,2726701282.0,quote/sha/600448
2179,2180,sha/688260,"Suzhou Gyz Electronic Technology Co.,Ltd",1827600000.0,15.18,-6.58,561272800.0,quote/sha/688260
2180,2181,sha/603028,"Jiangsu Safety Group Co.,Ltd.",1813483764.0,6.41,-1.23,1336445753.0,quote/sha/603028
2181,2182,sha/688189,"Hunan Nucien Pharmaceutical Co., Ltd.",1803402427.0,6.7,0.6,273983300.0,quote/sha/688189
2182,2183,sha/605178,"Beijing New Space Technology Co., Ltd.",1795461444.0,17.66,-2.75,236305491.0,quote/sha/605178
2183,2184,sha/600599,"Panda Financial Holding Corp., Ltd.",1792800000.0,10.86,2.26,244384924.0,quote/sha/600599
2184,2185,sha/688251,"Hefei Jingsong Intelligent Technology Co.,Ltd.",1784701946.0,19.88,-3.26,838637601.0,quote/sha/688251
2185,2186,sha/603903,"CSD Water Service Co., Ltd.",1784683165.0,6.97,-0.71,1372677634.0,quote/sha/603903
2186,2187,sha/603073,"Zhejiang Cady Industry Co., Ltd.",1782920000.0,15.12,-0.72,750701853.0,quote/sha/603073
2187,2188,sha/600697,"Chang Chun Eurasia Group Co., Ltd.",1781786440.0,11.32,0.89,7010150584.0,quote/sha/600697
2188,2189,sha/605567,"Springsnow Food Group Co., Ltd.",1768635000.0,9.06,2.03,2504242886.0,quote/sha/605567
2189,2190,sha/688638,"Shenzhen UTIMES Intelligent Equipment Co., Ltd.",1754906122.0,31.95,-1.39,506218200.0,quote/sha/688638
2190,2191,sha/688011,"Harbin Xinguang Optic-Electronics Technology Co.,Ltd.",1751210156.0,17.62,-0.56,171940073.0,quote/sha/688011
2191,2192,sha/600561,"Jiangxi Changyun Co., Ltd.",1740998016.0,6.03,0.84,1501162288.0,quote/sha/600561
2192,2193,sha/600149,"Langfang Development Co., Ltd.",1722124800.0,4.46,-0.45,383326385.0,quote/sha/600149
2193,2194,sha/603177,"Zhejiang Tuna Environmental Science & TechnologyCo.,Ltd.",1717262820.0,8.29,-0.48,857736598.0,quote/sha/603177
2194,2195,sha/603838,"Guang Dong Sitong Group Co.,Ltd",1715285760.0,5.36,-2.37,285238600.0,quote/sha/603838
